datetime_et,calendar_date_et,session_date,time_et,session,open,high,low,close,volume
2026-08-25T07:16:00-04:00,2026-08-25,2026-08-25,07:16:00,premarket,350.73,350.73,350.69,350.7268,396
2026-08-25T07:17:00-04:00,2026-08-25,2026-08-25,07:17:00,premarket,350.7344,350.7344,350.5,350.5625,837
2026-08-25T07:18:00-04:00,2026-08-25,2026-08-25,07:18:00,premarket,350.5201,350.65,350.5201,350.6116,659
2026-08-25T07:19:00-04:00,2026-08-25,2026-08-25,07:19:00,premarket,350.75,350.75,350.71,350.73,560
2026-08-25T07:20:00-04:00,2026-08-25,2026-08-25,07:20:00,premarket,350.74,350.8782,350.74,350.84,875
2026-08-25T07:21:00-04:00,2026-08-25,2026-08-25,07:21:00,premarket,350.84,350.91,350.75,350.91,620
2026-08-25T07:22:00-04:00,2026-08-25,2026-08-25,07:22:00,premarket,350.87,350.87,350.8039,350.8039,150
2026-08-25T07:23:00-04:00,2026-08-25,2026-08-25,07:23:00,premarket,350.93,350.95,350.89,350.89,583
2026-08-25T07:24:00-04:00,2026-08-25,2026-08-25,07:24:00,premarket,350.96,351,350.88,350.88,1123
2026-08-25T07:25:00-04:00,2026-08-25,2026-08-25,07:25:00,premarket,351.0001,351.03,350.9,350.9,698
2026-08-25T07:26:00-04:00,2026-08-25,2026-08-25,07:26:00,premarket,351,351,350.79,350.79,860
2026-08-25T07:27:00-04:00,2026-08-25,2026-08-25,07:27:00,premarket,350.75,350.75,350.68,350.7,433
2026-08-25T07:28:00-04:00,2026-08-25,2026-08-25,07:28:00,premarket,350.79,350.87,350.79,350.87,479
2026-08-25T07:29:00-04:00,2026-08-25,2026-08-25,07:29:00,premarket,350.7522,350.93,350.7522,350.93,360
2026-08-25T07:30:00-04:00,2026-08-25,2026-08-25,07:30:00,premarket,350.95,351.05,350.95,351.04,1981
2026-08-25T07:31:00-04:00,2026-08-25,2026-08-25,07:31:00,premarket,351.05,351.05,351,351,988
2026-08-25T07:32:00-04:00,2026-08-25,2026-08-25,07:32:00,premarket,351.0776,351.09,351.01,351.09,1873
2026-08-25T07:33:00-04:00,2026-08-25,2026-08-25,07:33:00,premarket,351.01,351.09,351.01,351.0676,6428
2026-08-25T07:34:00-04:00,2026-08-25,2026-08-25,07:34:00,premarket,351.05,351.1,351.01,351.06,769
2026-08-25T07:35:00-04:00,2026-08-25,2026-08-25,07:35:00,premarket,351.06,351.09,351.01,351.09,985
2026-08-25T07:36:00-04:00,2026-08-25,2026-08-25,07:36:00,premarket,351.04,351.15,351.01,351.1413,1177
2026-08-25T07:37:00-04:00,2026-08-25,2026-08-25,07:37:00,premarket,351.06,351.06,350.8001,350.8001,3567
2026-08-25T07:38:00-04:00,2026-08-25,2026-08-25,07:38:00,premarket,351.01,351.01,350.9532,350.9532,399
2026-08-25T07:39:00-04:00,2026-08-25,2026-08-25,07:39:00,premarket,350.91,351.06,350.91,350.9239,630
2026-08-25T07:40:00-04:00,2026-08-25,2026-08-25,07:40:00,premarket,350.91,350.91,350.91,350.91,150
2026-08-25T07:41:00-04:00,2026-08-25,2026-08-25,07:41:00,premarket,351,351,350.99,350.99,248
2026-08-25T07:42:00-04:00,2026-08-25,2026-08-25,07:42:00,premarket,351.0935,351.0935,350.9101,351.02,7629
2026-08-25T07:43:00-04:00,2026-08-25,2026-08-25,07:43:00,premarket,351.09,351.09,350.92,351.04,2704
2026-08-25T07:44:00-04:00,2026-08-25,2026-08-25,07:44:00,premarket,351.09,351.09,351.05,351.05,650
2026-08-25T07:45:00-04:00,2026-08-25,2026-08-25,07:45:00,premarket,351.09,351.09,351,351,549
2026-08-25T07:46:00-04:00,2026-08-25,2026-08-25,07:46:00,premarket,350.99,350.99,350.95,350.95,109
2026-08-25T07:47:00-04:00,2026-08-25,2026-08-25,07:47:00,premarket,351.036,351.2,350.99,351.2,1211
2026-08-25T07:48:00-04:00,2026-08-25,2026-08-25,07:48:00,premarket,351.25,351.35,351.14,351.31,1382
2026-08-25T07:49:00-04:00,2026-08-25,2026-08-25,07:49:00,premarket,351.32,351.38,351.15,351.2583,5297
2026-08-25T07:50:00-04:00,2026-08-25,2026-08-25,07:50:00,premarket,351.1679,351.3,351.1679,351.27,327
2026-08-25T07:51:00-04:00,2026-08-25,2026-08-25,07:51:00,premarket,351.23,351.31,351.23,351.265,635
2026-08-25T07:52:00-04:00,2026-08-25,2026-08-25,07:52:00,premarket,351.33,351.34,351.26,351.26,942
2026-08-25T07:53:00-04:00,2026-08-25,2026-08-25,07:53:00,premarket,351.2998,351.3468,351.2,351.28,1465
2026-08-25T07:54:00-04:00,2026-08-25,2026-08-25,07:54:00,premarket,351.2599,351.2599,351.01,351.01,1235
2026-08-25T07:55:00-04:00,2026-08-25,2026-08-25,07:55:00,premarket,351,351.14,350.94,351,856
2026-08-25T07:56:00-04:00,2026-08-25,2026-08-25,07:56:00,premarket,351.02,351.0983,351.02,351.0983,508
2026-08-25T07:57:00-04:00,2026-08-25,2026-08-25,07:57:00,premarket,351.0204,351.09,351.0204,351.09,401
2026-08-25T07:58:00-04:00,2026-08-25,2026-08-25,07:58:00,premarket,351.0901,351.1,351.05,351.1,640
2026-08-25T07:59:00-04:00,2026-08-25,2026-08-25,07:59:00,premarket,351.06,351.08,350.8434,350.85,1340
2026-08-25T08:00:00-04:00,2026-08-25,2026-08-25,08:00:00,premarket,351.08,351.08,350.75,350.75,477
2026-08-25T08:01:00-04:00,2026-08-25,2026-08-25,08:01:00,premarket,350.75,351,350.75,350.95,381
2026-08-25T08:02:00-04:00,2026-08-25,2026-08-25,08:02:00,premarket,350.94,350.94,350.75,350.8,530
2026-08-25T08:03:00-04:00,2026-08-25,2026-08-25,08:03:00,premarket,350.8,350.8,350.6,350.6512,2906
2026-08-25T08:04:00-04:00,2026-08-25,2026-08-25,08:04:00,premarket,350.87,350.87,350.75,350.8,947
2026-08-25T08:05:00-04:00,2026-08-25,2026-08-25,08:05:00,premarket,350.8,350.9,350.71,350.801,3605
2026-08-25T08:06:00-04:00,2026-08-25,2026-08-25,08:06:00,premarket,350.8,350.8,350.67,350.67,249
2026-08-25T08:07:00-04:00,2026-08-25,2026-08-25,08:07:00,premarket,350.61,350.67,350.54,350.57,2799
2026-08-25T08:08:00-04:00,2026-08-25,2026-08-25,08:08:00,premarket,350.57,350.63,350.4172,350.6227,1935
2026-08-25T08:09:00-04:00,2026-08-25,2026-08-25,08:09:00,premarket,350.6147,350.6147,350.46,350.56,3338
2026-08-25T08:10:00-04:00,2026-08-25,2026-08-25,08:10:00,premarket,350.57,350.62,350.53,350.62,1333
2026-08-25T08:11:00-04:00,2026-08-25,2026-08-25,08:11:00,premarket,350.55,350.75,350.55,350.75,893
2026-08-25T08:12:00-04:00,2026-08-25,2026-08-25,08:12:00,premarket,350.76,350.8,350.57,350.7669,660
2026-08-25T08:13:00-04:00,2026-08-25,2026-08-25,08:13:00,premarket,350.72,350.74,350.61,350.61,500
2026-08-25T08:14:00-04:00,2026-08-25,2026-08-25,08:14:00,premarket,350.67,350.95,350.61,350.8519,5562
2026-08-25T08:15:00-04:00,2026-08-25,2026-08-25,08:15:00,premarket,350.9,351.2,350.9,351.19,7000
2026-08-25T08:16:00-04:00,2026-08-25,2026-08-25,08:16:00,premarket,351.2,351.67,351.2,351.58,8761
2026-08-25T08:17:00-04:00,2026-08-25,2026-08-25,08:17:00,premarket,351.5,352.01,351.455,352,5950
2026-08-25T08:18:00-04:00,2026-08-25,2026-08-25,08:18:00,premarket,352.0845,352.1,351.9,352.01,4678
2026-08-25T08:19:00-04:00,2026-08-25,2026-08-25,08:19:00,premarket,352,352.01,351.95,351.9513,5396
2026-08-25T08:20:00-04:00,2026-08-25,2026-08-25,08:20:00,premarket,352,352,351.8,351.8,3422
2026-08-25T08:21:00-04:00,2026-08-25,2026-08-25,08:21:00,premarket,351.8,351.87,351.4672,351.54,4341
2026-08-25T08:22:00-04:00,2026-08-25,2026-08-25,08:22:00,premarket,351.5,351.5,351.11,351.5,2099
2026-08-25T08:23:00-04:00,2026-08-25,2026-08-25,08:23:00,premarket,351.43,351.4641,351.11,351.45,790
2026-08-25T08:24:00-04:00,2026-08-25,2026-08-25,08:24:00,premarket,351.4884,351.5159,351.48,351.5159,1277
2026-08-25T08:25:00-04:00,2026-08-25,2026-08-25,08:25:00,premarket,351.3549,351.5123,351.33,351.33,814
2026-08-25T08:26:00-04:00,2026-08-25,2026-08-25,08:26:00,premarket,351.3046,351.4849,351.3046,351.4264,554
2026-08-25T08:27:00-04:00,2026-08-25,2026-08-25,08:27:00,premarket,351.3,351.38,351.3,351.38,218
2026-08-25T08:28:00-04:00,2026-08-25,2026-08-25,08:28:00,premarket,351.32,351.39,351.26,351.35,832
2026-08-25T08:29:00-04:00,2026-08-25,2026-08-25,08:29:00,premarket,351.35,351.35,351.24,351.3,671
2026-08-25T08:30:00-04:00,2026-08-25,2026-08-25,08:30:00,premarket,351.3009,351.3009,351.03,351.13,603
2026-08-25T08:31:00-04:00,2026-08-25,2026-08-25,08:31:00,premarket,351.25,351.25,351,351.01,2912
2026-08-25T08:32:00-04:00,2026-08-25,2026-08-25,08:32:00,premarket,351.0264,351.052,350.86,350.95,722
2026-08-25T08:33:00-04:00,2026-08-25,2026-08-25,08:33:00,premarket,350.93,351.07,350.9,350.95,1046
2026-08-25T08:34:00-04:00,2026-08-25,2026-08-25,08:34:00,premarket,350.86,350.95,350.8,350.8583,4291
2026-08-25T08:35:00-04:00,2026-08-25,2026-08-25,08:35:00,premarket,350.795,350.88,350.795,350.82,996
2026-08-25T08:36:00-04:00,2026-08-25,2026-08-25,08:36:00,premarket,350.8623,350.9497,350.8,350.93,1067
2026-08-25T08:37:00-04:00,2026-08-25,2026-08-25,08:37:00,premarket,350.91,350.91,350.8804,350.8804,355
2026-08-25T08:38:00-04:00,2026-08-25,2026-08-25,08:38:00,premarket,350.843,350.94,350.843,350.9,332
2026-08-25T08:39:00-04:00,2026-08-25,2026-08-25,08:39:00,premarket,350.94,350.94,350.75,350.83,1131
2026-08-25T08:40:00-04:00,2026-08-25,2026-08-25,08:40:00,premarket,350.8,350.9,350.7409,350.7409,770
2026-08-25T08:41:00-04:00,2026-08-25,2026-08-25,08:41:00,premarket,350.84,350.85,350.8,350.8,330
2026-08-25T08:42:00-04:00,2026-08-25,2026-08-25,08:42:00,premarket,350.88,350.8845,350.88,350.8845,375
2026-08-25T08:43:00-04:00,2026-08-25,2026-08-25,08:43:00,premarket,350.9,350.95,350.8348,350.94,679
2026-08-25T08:44:00-04:00,2026-08-25,2026-08-25,08:44:00,premarket,350.95,350.95,350.89,350.9,555
2026-08-25T08:45:00-04:00,2026-08-25,2026-08-25,08:45:00,premarket,350.9268,350.95,350.8,350.8,2148
2026-08-25T08:46:00-04:00,2026-08-25,2026-08-25,08:46:00,premarket,350.74,350.74,350.68,350.68,1549
2026-08-25T08:47:00-04:00,2026-08-25,2026-08-25,08:47:00,premarket,350.7155,350.8,350.7155,350.8,673
2026-08-25T08:48:00-04:00,2026-08-25,2026-08-25,08:48:00,premarket,350.72,350.8987,350.72,350.8987,304
2026-08-25T08:49:00-04:00,2026-08-25,2026-08-25,08:49:00,premarket,350.77,350.9,350.72,350.76,1616
2026-08-25T08:50:00-04:00,2026-08-25,2026-08-25,08:50:00,premarket,350.8,351,350.79,350.97,1876
2026-08-25T08:51:00-04:00,2026-08-25,2026-08-25,08:51:00,premarket,351.08,351.26,351.07,351.17,1532
2026-08-25T08:52:00-04:00,2026-08-25,2026-08-25,08:52:00,premarket,351.18,351.19,351.18,351.18,491
2026-08-25T08:53:00-04:00,2026-08-25,2026-08-25,08:53:00,premarket,351.2551,351.3,351.0103,351.16,2197
2026-08-25T08:54:00-04:00,2026-08-25,2026-08-25,08:54:00,premarket,351,351.15,351,351.04,348
2026-08-25T08:55:00-04:00,2026-08-25,2026-08-25,08:55:00,premarket,351.034,351.3,351.034,351.3,250
2026-08-25T08:56:00-04:00,2026-08-25,2026-08-25,08:56:00,premarket,351.3,351.3,351.1,351.3,450
2026-08-25T08:57:00-04:00,2026-08-25,2026-08-25,08:57:00,premarket,351.0861,351.1811,351.07,351.1811,695
2026-08-25T08:58:00-04:00,2026-08-25,2026-08-25,08:58:00,premarket,351.1843,351.3,351.18,351.3,1672
2026-08-25T08:59:00-04:00,2026-08-25,2026-08-25,08:59:00,premarket,351.26,351.26,351.1995,351.2596,274
2026-08-25T09:00:00-04:00,2026-08-25,2026-08-25,09:00:00,premarket,351.23,351.3,351.23,351.26,639
2026-08-25T09:01:00-04:00,2026-08-25,2026-08-25,09:01:00,premarket,351.2,351.2,351.03,351.03,2544
2026-08-25T09:02:00-04:00,2026-08-25,2026-08-25,09:02:00,premarket,351.03,351.03,350.83,351,2259
2026-08-25T09:03:00-04:00,2026-08-25,2026-08-25,09:03:00,premarket,350.8335,351.12,350.8335,351.12,1796
2026-08-25T09:04:00-04:00,2026-08-25,2026-08-25,09:04:00,premarket,351.1213,351.1213,350.95,351,4821
2026-08-25T09:05:00-04:00,2026-08-25,2026-08-25,09:05:00,premarket,351.05,351.16,351.04,351.09,1078
2026-08-25T09:06:00-04:00,2026-08-25,2026-08-25,09:06:00,premarket,351.11,351.2,351,351.2,495
2026-08-25T09:07:00-04:00,2026-08-25,2026-08-25,09:07:00,premarket,351.2,351.34,351.2,351.2,2239
2026-08-25T09:08:00-04:00,2026-08-25,2026-08-25,09:08:00,premarket,351.3,351.3,350.8389,350.8389,2572
2026-08-25T09:09:00-04:00,2026-08-25,2026-08-25,09:09:00,premarket,351,351,350.9001,351,689
2026-08-25T09:10:00-04:00,2026-08-25,2026-08-25,09:10:00,premarket,351.12,351.2072,351.12,351.2072,477
2026-08-25T09:11:00-04:00,2026-08-25,2026-08-25,09:11:00,premarket,351.18,351.36,351,351.3248,1639
2026-08-25T09:12:00-04:00,2026-08-25,2026-08-25,09:12:00,premarket,351.4385,351.78,351.23,351.23,1310
2026-08-25T09:13:00-04:00,2026-08-25,2026-08-25,09:13:00,premarket,351.47,351.52,351.25,351.4953,3095
2026-08-25T09:14:00-04:00,2026-08-25,2026-08-25,09:14:00,premarket,351.53,351.53,351.16,351.24,1011
2026-08-25T09:15:00-04:00,2026-08-25,2026-08-25,09:15:00,premarket,351.3,351.3,351.2714,351.2714,178
2026-08-25T09:16:00-04:00,2026-08-25,2026-08-25,09:16:00,premarket,351.39,351.52,351.38,351.52,2755
2026-08-25T09:17:00-04:00,2026-08-25,2026-08-25,09:17:00,premarket,351.44,351.67,351.4,351.67,3533
2026-08-25T09:18:00-04:00,2026-08-25,2026-08-25,09:18:00,premarket,351.5614,352,351.5614,352,4001
2026-08-25T09:19:00-04:00,2026-08-25,2026-08-25,09:19:00,premarket,351.94,351.99,351.72,351.87,12843
2026-08-25T09:20:00-04:00,2026-08-25,2026-08-25,09:20:00,premarket,351.76,351.85,351.6331,351.68,1187
2026-08-25T09:21:00-04:00,2026-08-25,2026-08-25,09:21:00,premarket,351.58,351.6,351.53,351.6,2902
2026-08-25T09:22:00-04:00,2026-08-25,2026-08-25,09:22:00,premarket,351.53,351.5451,351.31,351.31,1664
2026-08-25T09:23:00-04:00,2026-08-25,2026-08-25,09:23:00,premarket,351.3845,351.4,351.14,351.29,4312
2026-08-25T09:24:00-04:00,2026-08-25,2026-08-25,09:24:00,premarket,351.3,351.33,351.28,351.33,2602
2026-08-25T09:25:00-04:00,2026-08-25,2026-08-25,09:25:00,premarket,351.1,351.3563,350.85,351,1728
2026-08-25T09:26:00-04:00,2026-08-25,2026-08-25,09:26:00,premarket,351,351.23,350.51,350.52,4422
2026-08-25T09:27:00-04:00,2026-08-25,2026-08-25,09:27:00,premarket,350.5155,350.64,350.06,350.06,5917
2026-08-25T09:28:00-04:00,2026-08-25,2026-08-25,09:28:00,premarket,350.01,350.2,350,350.05,15546
2026-08-25T09:29:00-04:00,2026-08-25,2026-08-25,09:29:00,premarket,350.05,350.05,349.55,349.59,5994
2026-08-25T09:30:00-04:00,2026-08-25,2026-08-25,09:30:00,regular,349.59,352.16,349.5,350.87,325629
2026-08-25T09:31:00-04:00,2026-08-25,2026-08-25,09:31:00,regular,350.76,350.96,349.6,350.19,160919
2026-08-25T09:32:00-04:00,2026-08-25,2026-08-25,09:32:00,regular,350.11,351.31,349.6,351.1073,140748
2026-08-25T09:33:00-04:00,2026-08-25,2026-08-25,09:33:00,regular,351,351.8,350.54,350.95,118738
2026-08-25T09:34:00-04:00,2026-08-25,2026-08-25,09:34:00,regular,350.945,351.43,349.2003,349.32,128056
2026-08-25T09:35:00-04:00,2026-08-25,2026-08-25,09:35:00,regular,349.29,350.7184,349.21,350.575,117037
2026-08-25T09:36:00-04:00,2026-08-25,2026-08-25,09:36:00,regular,350.48,350.8499,349.62,350.44,82993
2026-08-25T09:37:00-04:00,2026-08-25,2026-08-25,09:37:00,regular,350.43,350.68,350.11,350.475,59100
2026-08-25T09:38:00-04:00,2026-08-25,2026-08-25,09:38:00,regular,350.53,350.8692,349.855,350.4,126788
2026-08-25T09:39:00-04:00,2026-08-25,2026-08-25,09:39:00,regular,350.415,351,349.65,350.78,87175
2026-08-25T09:40:00-04:00,2026-08-25,2026-08-25,09:40:00,regular,350.78,351.615,350.57,351.32,130286
2026-08-25T09:41:00-04:00,2026-08-25,2026-08-25,09:41:00,regular,351.27,352.24,351.21,351.6001,130382
2026-08-25T09:42:00-04:00,2026-08-25,2026-08-25,09:42:00,regular,351.67,352.04,350.98,351.385,120035
2026-08-25T09:43:00-04:00,2026-08-25,2026-08-25,09:43:00,regular,351.35,352.14,350.95,352.11,92347
2026-08-25T09:44:00-04:00,2026-08-25,2026-08-25,09:44:00,regular,352.11,352.2199,351.4,351.825,95890
2026-08-25T09:45:00-04:00,2026-08-25,2026-08-25,09:45:00,regular,351.82,352.28,351.54,351.98,108365
2026-08-25T09:46:00-04:00,2026-08-25,2026-08-25,09:46:00,regular,351.98,352.55,351.65,352.31,81029
2026-08-25T09:47:00-04:00,2026-08-25,2026-08-25,09:47:00,regular,352.31,353.08,352.25,352.845,157107
2026-08-25T09:48:00-04:00,2026-08-25,2026-08-25,09:48:00,regular,352.84,353.14,352.4,352.61,190580
2026-08-25T09:49:00-04:00,2026-08-25,2026-08-25,09:49:00,regular,352.7,352.83,352.05,352.155,104288
2026-08-25T09:50:00-04:00,2026-08-25,2026-08-25,09:50:00,regular,352.1501,352.9495,352.03,352.44,90072
2026-08-25T09:51:00-04:00,2026-08-25,2026-08-25,09:51:00,regular,352.44,352.77,352.345,352.62,48344
2026-08-25T09:52:00-04:00,2026-08-25,2026-08-25,09:52:00,regular,352.605,352.88,351.31,351.8996,200942
2026-08-25T09:53:00-04:00,2026-08-25,2026-08-25,09:53:00,regular,351.95,352.42,351.36,352.42,106656
2026-08-25T09:54:00-04:00,2026-08-25,2026-08-25,09:54:00,regular,352.455,352.83,352.1,352.13,112710
2026-08-25T09:55:00-04:00,2026-08-25,2026-08-25,09:55:00,regular,352.16,352.59,351.51,352.2,139045
2026-08-25T09:56:00-04:00,2026-08-25,2026-08-25,09:56:00,regular,352.2,352.94,352.01,352.485,91092
2026-08-25T09:57:00-04:00,2026-08-25,2026-08-25,09:57:00,regular,352.59,352.59,350.86,351.225,99703
2026-08-25T09:58:00-04:00,2026-08-25,2026-08-25,09:58:00,regular,351.225,352,350.97,351.99,85074
2026-08-25T09:59:00-04:00,2026-08-25,2026-08-25,09:59:00,regular,352,352.03,351.1105,351.305,48436
2026-08-25T10:00:00-04:00,2026-08-25,2026-08-25,10:00:00,regular,351.27,351.8612,350.91,351.2201,105501
2026-08-25T10:01:00-04:00,2026-08-25,2026-08-25,10:01:00,regular,351.315,351.8093,350.91,351.727,72718
2026-08-25T10:02:00-04:00,2026-08-25,2026-08-25,10:02:00,regular,351.5577,351.6999,350.99,351.06,73668
2026-08-25T10:03:00-04:00,2026-08-25,2026-08-25,10:03:00,regular,351.07,351.941,351.03,351.5924,61275
2026-08-25T10:04:00-04:00,2026-08-25,2026-08-25,10:04:00,regular,351.57,352.15,351.42,352.04,74755
2026-08-25T10:05:00-04:00,2026-08-25,2026-08-25,10:05:00,regular,352.08,352.9,351.9105,352.512,104211
2026-08-25T10:06:00-04:00,2026-08-25,2026-08-25,10:06:00,regular,352.545,353.32,352.51,352.92,145123
2026-08-25T10:07:00-04:00,2026-08-25,2026-08-25,10:07:00,regular,352.92,353.5,352.7989,353.2176,115921
2026-08-25T10:08:00-04:00,2026-08-25,2026-08-25,10:08:00,regular,353.15,353.38,351.6605,352.23,150909
2026-08-25T10:09:00-04:00,2026-08-25,2026-08-25,10:09:00,regular,352.235,352.56,351.2,352.495,101090
2026-08-25T10:10:00-04:00,2026-08-25,2026-08-25,10:10:00,regular,352.465,352.89,352.2785,352.82,69039
2026-08-25T10:11:00-04:00,2026-08-25,2026-08-25,10:11:00,regular,352.85,353.33,352.5303,352.7425,115319
2026-08-25T10:12:00-04:00,2026-08-25,2026-08-25,10:12:00,regular,352.82,353.1,351.97,352.085,79315
2026-08-25T10:13:00-04:00,2026-08-25,2026-08-25,10:13:00,regular,352.105,352.365,351.22,351.5001,106379
2026-08-25T10:14:00-04:00,2026-08-25,2026-08-25,10:14:00,regular,351.654,351.67,350.24,350.5234,109090
2026-08-25T10:15:00-04:00,2026-08-25,2026-08-25,10:15:00,regular,350.5145,351.85,350.27,351.8199,138618
2026-08-25T10:16:00-04:00,2026-08-25,2026-08-25,10:16:00,regular,351.74,352.1599,351.39,351.6299,104414
2026-08-25T10:17:00-04:00,2026-08-25,2026-08-25,10:17:00,regular,351.46,351.61,350.52,350.63,80612
2026-08-25T10:18:00-04:00,2026-08-25,2026-08-25,10:18:00,regular,350.6907,350.8199,350.1,350.395,69456
2026-08-25T10:19:00-04:00,2026-08-25,2026-08-25,10:19:00,regular,350.34,350.87,350.17,350.39,96427
2026-08-25T10:20:00-04:00,2026-08-25,2026-08-25,10:20:00,regular,350.43,351.3999,350.25,351.36,57875
2026-08-25T10:21:00-04:00,2026-08-25,2026-08-25,10:21:00,regular,351.3446,351.47,351.05,351.1,54750
2026-08-25T10:22:00-04:00,2026-08-25,2026-08-25,10:22:00,regular,351.1,352.1,351.05,352.035,92392
2026-08-25T10:23:00-04:00,2026-08-25,2026-08-25,10:23:00,regular,352.04,352.3,351.75,352.14,63810
2026-08-25T10:24:00-04:00,2026-08-25,2026-08-25,10:24:00,regular,352.16,352.8422,351.87,352.66,94130
2026-08-25T10:25:00-04:00,2026-08-25,2026-08-25,10:25:00,regular,352.6614,353.09,352.4801,352.55,105143
2026-08-25T10:26:00-04:00,2026-08-25,2026-08-25,10:26:00,regular,352.555,353.3,352.3,352.89,93297
2026-08-25T10:27:00-04:00,2026-08-25,2026-08-25,10:27:00,regular,352.915,352.99,351.91,352.04,67678
2026-08-25T10:28:00-04:00,2026-08-25,2026-08-25,10:28:00,regular,352.0699,352.0699,351.08,351.33,71446
2026-08-25T10:29:00-04:00,2026-08-25,2026-08-25,10:29:00,regular,351.36,351.8,351.12,351.265,43090
2026-08-25T10:30:00-04:00,2026-08-25,2026-08-25,10:30:00,regular,351.19,351.5,350.01,351.2405,169704
2026-08-25T10:31:00-04:00,2026-08-25,2026-08-25,10:31:00,regular,351.35,351.59,351.02,351.58,58755
2026-08-25T10:32:00-04:00,2026-08-25,2026-08-25,10:32:00,regular,351.6,352.3799,351.48,352.1878,84399
2026-08-25T10:33:00-04:00,2026-08-25,2026-08-25,10:33:00,regular,352.174,352.625,351.83,352.545,85215
2026-08-25T10:34:00-04:00,2026-08-25,2026-08-25,10:34:00,regular,352.4709,352.6199,351.43,351.46,77771
2026-08-25T10:35:00-04:00,2026-08-25,2026-08-25,10:35:00,regular,351.5527,352.11,351.535,351.78,33691
2026-08-25T10:36:00-04:00,2026-08-25,2026-08-25,10:36:00,regular,351.83,352.6,351.76,352.5323,50737
2026-08-25T10:37:00-04:00,2026-08-25,2026-08-25,10:37:00,regular,352.5337,352.65,352.0733,352.27,46930
2026-08-25T10:38:00-04:00,2026-08-25,2026-08-25,10:38:00,regular,352.26,352.943,352.01,352.85,48703
2026-08-25T10:39:00-04:00,2026-08-25,2026-08-25,10:39:00,regular,352.805,352.94,352.61,352.78,42394
2026-08-25T10:40:00-04:00,2026-08-25,2026-08-25,10:40:00,regular,352.8,352.81,352.01,352.125,65259
2026-08-25T10:41:00-04:00,2026-08-25,2026-08-25,10:41:00,regular,352.15,352.25,351.91,352.055,41650
2026-08-25T10:42:00-04:00,2026-08-25,2026-08-25,10:42:00,regular,352.055,352.055,351.41,351.59,65925
2026-08-25T10:43:00-04:00,2026-08-25,2026-08-25,10:43:00,regular,351.527,352.36,351.4702,352.29,54654
2026-08-25T10:44:00-04:00,2026-08-25,2026-08-25,10:44:00,regular,352.28,352.3168,351.82,352.03,20252
2026-08-25T10:45:00-04:00,2026-08-25,2026-08-25,10:45:00,regular,352.02,352.08,351.54,351.56,45425
2026-08-25T10:46:00-04:00,2026-08-25,2026-08-25,10:46:00,regular,351.56,351.66,350.885,351.01,62290
2026-08-25T10:47:00-04:00,2026-08-25,2026-08-25,10:47:00,regular,351,351.5,350.9401,351.39,50378
2026-08-25T10:48:00-04:00,2026-08-25,2026-08-25,10:48:00,regular,351.35,351.35,350.51,350.77,81797
2026-08-25T10:49:00-04:00,2026-08-25,2026-08-25,10:49:00,regular,350.7596,350.814,350.24,350.43,68573
2026-08-25T10:50:00-04:00,2026-08-25,2026-08-25,10:50:00,regular,350.4,350.57,350.01,350.505,60032
2026-08-25T10:51:00-04:00,2026-08-25,2026-08-25,10:51:00,regular,350.515,350.73,350.06,350.64,53915
2026-08-25T10:52:00-04:00,2026-08-25,2026-08-25,10:52:00,regular,350.67,350.8599,350.33,350.7765,63719
